pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order,mastery,move_method_name
461,25,374,1,42,,,level-up
461,24,129,1,11,,20.0,level-up
461,24,398,1,25,,35.0,level-up
461,24,14,1,34,,45.0,level-up
461,24,59,1,43,,54.0,level-up
461,23,279,1,1,7.0,,level-up
461,23,244,4,0,,,machine
461,23,249,4,0,,,machine
461,23,258,4,0,,,machine
461,23,371,4,0,,,machine
461,23,259,4,0,,,machine
461,23,207,4,0,,,machine
461,23,213,4,0,,,machine
461,23,231,4,0,,,machine
461,23,138,4,0,,,machine
461,23,104,4,0,,,machine
461,23,115,4,0,,,machine
461,23,15,4,0,,,machine
461,23,70,4,0,,,machine
461,20,25,4,0,,,machine
461,20,5,4,0,,,machine
461,20,813,3,0,,,tutor
461,20,808,3,0,,,tutor
461,20,514,4,0,,,machine
461,20,496,4,0,,,machine
461,20,427,4,0,,,machine
461,20,372,4,0,,,machine
461,20,103,4,0,,,machine
461,20,279,4,0,,,machine
461,20,251,4,0,,,machine
461,20,250,4,0,,,machine
461,20,173,4,0,,,machine
461,18,386,1,44,,,level-up
461,18,289,1,40,,,level-up
461,18,8,3,0,,,tutor
461,18,185,1,10,,,level-up
461,18,373,1,1,1.0,,level-up
461,18,67,3,0,,,tutor
461,18,180,3,0,,,tutor
461,18,92,4,0,,,machine
461,18,173,3,0,,,tutor
461,18,675,3,0,,,tutor
461,18,492,3,0,,,tutor
461,18,289,3,0,,,tutor
461,18,282,3,0,,,tutor
461,18,264,3,0,,,tutor
461,18,231,3,0,,,tutor
461,18,196,3,0,,,tutor
461,18,673,3,0,,,tutor
461,18,590,4,0,,,machine
461,18,237,4,0,,,machine
461,18,218,4,0,,,machine
461,18,216,4,0,,,machine
461,18,373,4,0,,,machine
461,16,290,4,0,,,machine
461,16,468,4,0,,,machine
461,16,612,4,0,,,machine
461,14,399,3,0,,,tutor
461,14,214,3,0,,,tutor
461,10,29,3,0,,,tutor
461,10,129,3,0,,,tutor
461,10,189,3,0,,,tutor
461,10,210,3,0,,,tutor
461,10,363,4,0,,,machine
461,10,289,4,0,,,machine
461,10,445,4,0,,,machine
462,25,109,4,0,,,machine
462,25,87,4,0,,,machine
462,25,86,4,0,,,machine
462,25,85,4,0,,,machine
462,25,63,4,0,,,machine
462,25,36,4,0,,,machine
462,25,34,4,0,,,machine
462,25,192,1,64,,,level-up
462,25,199,1,58,,,level-up
462,25,113,1,52,,,level-up
462,25,319,1,46,,,level-up
462,25,435,1,40,,,level-up
462,25,430,1,34,,,level-up
462,25,393,1,28,,,level-up
462,25,103,1,24,,,level-up
462,25,209,1,20,,,level-up
462,25,360,1,16,,,level-up
462,25,486,1,12,,,level-up
462,25,48,1,1,8.0,,level-up
462,25,84,1,1,7.0,,level-up
462,25,86,1,1,6.0,,level-up
462,25,33,1,1,5.0,,level-up
462,25,161,1,1,4.0,,level-up
462,25,602,1,1,3.0,,level-up
462,25,243,1,1,2.0,,level-up
462,25,604,1,1,1.0,,level-up
462,25,113,4,0,,,machine
462,25,115,4,0,,,machine
462,25,129,4,0,,,machine
462,25,156,4,0,,,machine
462,25,527,4,0,,,machine
462,25,916,4,0,,,machine
462,25,38,4,0,,,machine
462,25,360,4,0,,,machine
462,25,356,4,0,,,machine
462,25,268,4,0,,,machine
462,25,851,4,0,,,machine
462,25,796,4,0,,,machine
462,25,776,4,0,,,machine
462,25,604,4,0,,,machine
462,25,598,4,0,,,machine
462,25,528,4,0,,,machine
462,25,521,4,0,,,machine
462,25,486,4,0,,,machine
462,25,484,4,0,,,machine
462,25,451,4,0,,,machine
462,25,442,4,0,,,machine
462,25,430,4,0,,,machine
462,25,416,4,0,,,machine
462,25,334,4,0,,,machine
462,25,270,4,0,,,machine
462,25,263,4,0,,,machine
462,25,241,4,0,,,machine
462,25,240,4,0,,,machine
462,25,214,4,0,,,machine
462,25,203,4,0,,,machine
462,25,201,4,0,,,machine
462,25,182,4,0,,,machine
462,25,164,4,0,,,machine
462,25,319,4,0,,,machine
462,25,912,4,0,,,machine
462,24,85,1,34,,45.0,level-up
462,24,87,1,43,,54.0,level-up
462,23,207,4,0,,,machine
462,23,244,4,0,,,machine
462,23,153,4,0,,,machine
462,23,351,4,0,,,machine
462,23,278,4,0,,,machine
462,23,148,4,0,,,machine
462,23,104,4,0,,,machine
462,20,502,4,0,,,machine
462,20,496,4,0,,,machine
462,20,173,4,0,,,machine
462,20,161,4,0,,,machine
462,20,120,4,0,,,machine
462,20,103,4,0,,,machine
462,20,804,3,0,,,tutor
462,20,798,3,0,,,tutor
462,20,796,3,0,,,tutor
462,18,590,4,0,,,machine
462,18,92,4,0,,,machine
462,18,527,3,0,,,tutor
462,18,502,3,0,,,tutor
462,18,442,3,0,,,tutor
462,18,393,3,0,,,tutor
462,18,356,3,0,,,tutor
462,18,237,4,0,,,machine
462,18,218,4,0,,,machine
462,18,216,4,0,,,machine
462,18,351,3,0,,,tutor
462,18,334,3,0,,,tutor
462,18,278,3,0,,,tutor
462,18,324,3,0,,,tutor
462,18,112,1,1,5.0,,level-up
462,18,443,1,11,,,level-up
462,18,277,3,0,,,tutor
462,18,173,3,0,,,tutor
462,18,429,1,23,,,level-up
462,18,49,1,17,,,level-up
462,16,290,4,0,,,machine
462,14,214,3,0,,,tutor
462,10,363,4,0,,,machine
462,10,205,3,0,,,tutor
462,10,129,3,0,,,tutor
463,24,156,1,6,,15.0,level-up
463,24,523,1,11,,20.0,level-up
463,24,428,1,18,,28.0,level-up
463,24,38,1,25,,35.0,level-up
463,24,205,1,34,,45.0,level-up
463,24,416,1,43,,54.0,level-up
463,24,33,1,1,,10.0,level-up
463,23,63,4,0,,,machine
463,23,70,4,0,,,machine
463,23,76,4,0,,,machine
463,23,85,4,0,,,machine
463,23,87,4,0,,,machine
463,23,89,4,0,,,machine
463,23,91,4,0,,,machine
463,23,104,4,0,,,machine
463,23,126,4,0,,,machine
463,23,59,4,0,,,machine
463,23,138,4,0,,,machine
463,23,156,4,0,,,machine
463,23,157,4,0,,,machine
463,23,164,4,0,,,machine
463,23,168,4,0,,,machine
463,23,182,4,0,,,machine
463,23,201,4,0,,,machine
463,23,203,4,0,,,machine
463,23,207,4,0,,,machine
463,23,213,4,0,,,machine
463,23,153,4,0,,,machine
463,23,214,4,0,,,machine
463,23,58,4,0,,,machine
463,23,53,4,0,,,machine
463,23,111,1,1,1.0,,level-up
463,23,122,1,1,2.0,,level-up
463,23,57,4,0,,,machine
463,23,48,1,1,4.0,,level-up
463,23,50,1,24,,,level-up
463,23,23,1,30,,,level-up
463,23,282,1,36,,,level-up
463,23,103,1,42,,,level-up
463,23,21,1,48,,,level-up
463,23,438,1,54,,,level-up
463,23,187,1,60,,,level-up
463,23,14,4,0,,,machine
463,23,15,4,0,,,machine
463,23,35,1,18,,,level-up
463,23,231,4,0,,,machine
463,23,240,4,0,,,machine
463,23,241,4,0,,,machine
463,23,244,4,0,,,machine
463,23,247,4,0,,,machine
463,23,249,4,0,,,machine
463,23,263,4,0,,,machine
463,23,264,4,0,,,machine
463,23,280,4,0,,,machine
463,23,317,4,0,,,machine
463,23,351,4,0,,,machine
463,23,352,4,0,,,machine
463,23,360,4,0,,,machine
463,23,374,4,0,,,machine
463,23,411,4,0,,,machine
463,23,416,4,0,,,machine
463,23,431,4,0,,,machine
463,23,523,4,0,,,machine
463,23,526,4,0,,,machine
463,20,56,4,0,,,machine
463,20,34,4,0,,,machine
463,20,25,4,0,,,machine
463,20,9,4,0,,,machine
463,20,8,4,0,,,machine
463,20,7,4,0,,,machine
463,20,5,4,0,,,machine
463,20,805,3,0,,,tutor
463,20,798,3,0,,,tutor
463,20,196,4,0,,,machine
463,20,173,4,0,,,machine
463,20,133,4,0,,,machine
463,20,120,4,0,,,machine
463,20,103,4,0,,,machine
463,20,250,4,0,,,machine
463,20,270,4,0,,,machine
463,20,776,4,0,,,machine
463,20,707,4,0,,,machine
463,20,693,4,0,,,machine
463,20,514,4,0,,,machine
463,20,496,4,0,,,machine
463,20,438,4,0,,,machine
463,20,428,4,0,,,machine
463,20,330,4,0,,,machine
463,18,590,4,0,,,machine
463,18,525,4,0,,,machine
463,18,92,4,0,,,machine
463,18,216,4,0,,,machine
463,18,237,4,0,,,machine
463,18,218,4,0,,,machine
463,18,378,1,57,,,level-up
463,18,287,1,45,,,level-up
463,18,382,1,41,,,level-up
463,18,498,1,37,,,level-up
463,18,360,1,61,,,level-up
463,18,7,3,0,,,tutor
463,18,8,3,0,,,tutor
463,18,9,3,0,,,tutor
463,18,707,3,0,,,tutor
463,18,428,3,0,,,tutor
463,18,401,3,0,,,tutor
463,18,352,3,0,,,tutor
463,18,351,3,0,,,tutor
463,18,335,3,0,,,tutor
463,18,282,3,0,,,tutor
463,18,264,3,0,,,tutor
463,18,231,3,0,,,tutor
463,18,196,3,0,,,tutor
463,18,173,3,0,,,tutor
463,18,20,3,0,,,tutor
463,16,290,4,0,,,machine
463,16,612,4,0,,,machine
463,16,510,4,0,,,machine
463,14,214,3,0,,,tutor
463,10,445,4,0,,,machine
463,10,363,4,0,,,machine
463,10,205,3,0,,,tutor
463,10,189,3,0,,,tutor
463,10,29,3,0,,,tutor
464,25,283,4,0,,,machine
464,25,280,4,0,,,machine
464,25,270,4,0,,,machine
464,25,264,4,0,,,machine
464,25,263,4,0,,,machine
464,25,253,4,0,,,machine
464,25,242,4,0,,,machine
464,25,241,4,0,,,machine
464,25,240,4,0,,,machine
464,25,232,4,0,,,machine
464,25,214,4,0,,,machine
464,25,203,4,0,,,machine
464,25,201,4,0,,,machine
464,25,200,4,0,,,machine
464,25,196,4,0,,,machine
464,25,189,4,0,,,machine
464,25,184,4,0,,,machine
464,25,182,4,0,,,machine
464,25,179,4,0,,,machine
464,25,174,4,0,,,machine
464,25,168,4,0,,,machine
464,25,164,4,0,,,machine
464,25,157,4,0,,,machine
464,25,156,4,0,,,machine
464,25,126,4,0,,,machine
464,25,91,4,0,,,machine
464,25,89,4,0,,,machine
464,25,87,4,0,,,machine
464,25,85,4,0,,,machine
464,25,317,4,0,,,machine
464,25,334,4,0,,,machine
464,25,341,4,0,,,machine
464,25,350,4,0,,,machine
464,25,915,4,0,,,machine
464,25,851,4,0,,,machine
464,25,815,4,0,,,machine
464,25,800,4,0,,,machine
464,25,784,4,0,,,machine
464,25,776,4,0,,,machine
464,25,707,4,0,,,machine
464,25,684,4,0,,,machine
464,25,667,4,0,,,machine
464,25,535,4,0,,,machine
464,25,529,4,0,,,machine
464,25,525,4,0,,,machine
464,25,523,4,0,,,machine
464,25,484,4,0,,,machine
464,25,63,4,0,,,machine
464,25,479,4,0,,,machine
464,25,444,4,0,,,machine
464,25,442,4,0,,,machine
464,25,430,4,0,,,machine
464,25,424,4,0,,,machine
464,25,423,4,0,,,machine
464,25,422,4,0,,,machine
464,25,421,4,0,,,machine
464,25,419,4,0,,,machine
464,25,416,4,0,,,machine
464,25,414,4,0,,,machine
464,25,411,4,0,,,machine
464,25,406,4,0,,,machine
464,25,398,4,0,,,machine
464,25,374,4,0,,,machine
464,25,446,4,0,,,machine
464,25,59,4,0,,,machine
464,25,57,4,0,,,machine
464,25,33,1,1,1.0,,level-up
464,25,39,1,1,2.0,,level-up
464,25,56,4,0,,,machine
464,25,53,4,0,,,machine
464,25,46,4,0,,,machine
464,25,38,4,0,,,machine
464,25,36,4,0,,,machine
464,25,34,4,0,,,machine
464,25,14,4,0,,,machine
464,25,9,4,0,,,machine
464,25,8,4,0,,,machine
464,25,7,4,0,,,machine
464,25,470,2,0,,,egg
464,25,407,2,0,,,egg
464,25,397,2,0,,,egg
464,25,368,2,0,,,egg
464,25,58,4,0,,,machine
464,25,174,2,0,,,egg
464,25,439,1,75,,,level-up
464,25,32,1,68,,,level-up
464,25,224,1,61,,,level-up
464,25,444,1,54,,,level-up
464,25,89,1,47,,,level-up
464,25,36,1,40,,,level-up
464,25,529,1,35,,,level-up
464,25,350,1,30,,,level-up
464,25,23,1,25,,,level-up
464,25,184,1,20,,,level-up
464,25,30,1,15,,,level-up
464,25,523,1,1,5.0,,level-up
464,25,479,1,1,4.0,,level-up
464,25,359,1,1,3.0,,level-up
464,25,68,2,0,,,egg
464,25,916,4,0,,,machine
464,24,249,1,11,,20.0,level-up
464,24,446,1,18,,28.0,level-up
464,24,157,1,25,,35.0,level-up
464,24,667,1,34,,45.0,level-up
464,24,38,1,43,,54.0,level-up
464,24,416,1,52,,64.0,level-up
464,23,431,4,0,,,machine
464,23,207,4,0,,,machine
464,23,213,4,0,,,machine
464,23,231,4,0,,,machine
464,23,249,4,0,,,machine
464,23,351,4,0,,,machine
464,23,371,4,0,,,machine
464,23,397,4,0,,,machine
464,23,104,4,0,,,machine
464,23,15,4,0,,,machine
464,23,70,4,0,,,machine
464,20,496,4,0,,,machine
464,20,693,4,0,,,machine
464,20,276,4,0,,,machine
464,20,815,3,0,,,tutor
464,20,25,4,0,,,machine
464,20,250,4,0,,,machine
464,20,224,4,0,,,machine
464,20,173,4,0,,,machine
464,20,800,3,0,,,tutor
464,20,6,4,0,,,machine
464,20,5,4,0,,,machine
464,18,398,1,1,4.0,,level-up
464,18,31,1,5,,,level-up
464,18,9,3,0,,,tutor
464,18,8,3,0,,,tutor
464,18,7,3,0,,,tutor
464,18,498,1,25,,,level-up
464,18,173,3,0,,,tutor
464,18,180,3,0,,,tutor
464,18,200,3,0,,,tutor
464,18,237,4,0,,,machine
464,18,218,4,0,,,machine
464,18,590,4,0,,,machine
464,18,216,4,0,,,machine
464,18,196,3,0,,,tutor
464,18,707,3,0,,,tutor
464,18,529,3,0,,,tutor
464,18,446,3,0,,,tutor
464,18,442,3,0,,,tutor
464,18,414,3,0,,,tutor
464,18,406,3,0,,,tutor
464,18,401,3,0,,,tutor
464,18,335,3,0,,,tutor
464,18,283,3,0,,,tutor
464,18,276,3,0,,,tutor
464,18,264,3,0,,,tutor
464,18,253,3,0,,,tutor
464,18,231,3,0,,,tutor
464,18,351,3,0,,,tutor
464,18,92,4,0,,,machine
464,16,510,4,0,,,machine
464,16,290,4,0,,,machine
464,16,612,4,0,,,machine
464,14,214,3,0,,,tutor
464,10,445,4,0,,,machine
464,10,205,3,0,,,tutor
464,10,210,3,0,,,tutor
464,10,246,3,0,,,tutor
464,10,189,3,0,,,tutor
464,10,29,3,0,,,tutor
464,10,363,4,0,,,machine
465,24,71,1,1,,10.0,level-up
465,24,77,1,11,,20.0,level-up
465,24,491,1,15,,24.0,level-up
465,24,458,1,18,,28.0,level-up
465,24,78,1,6,,15.0,level-up
465,24,412,1,25,,35.0,level-up
465,24,246,1,34,,45.0,level-up
465,24,79,1,43,,54.0,level-up
465,24,188,1,52,,64.0,level-up
465,23,523,4,0,,,machine
465,23,447,4,0,,,machine
465,23,20,1,1,2.0,,level-up
465,23,335,1,1,3.0,,level-up
465,23,74,1,1,4.0,,level-up
465,23,72,1,12,,,level-up
465,23,22,1,16,,,level-up
465,23,202,4,0,,,machine
465,23,203,4,0,,,machine
465,23,207,4,0,,,machine
465,23,213,4,0,,,machine
465,23,214,4,0,,,machine
465,23,241,4,0,,,machine
465,23,244,4,0,,,machine
465,23,249,4,0,,,machine
465,23,263,4,0,,,machine
465,23,188,4,0,,,machine
465,23,280,4,0,,,machine
465,23,331,4,0,,,machine
465,23,332,4,0,,,machine
465,23,351,4,0,,,machine
465,23,371,4,0,,,machine
465,23,374,4,0,,,machine
465,23,398,4,0,,,machine
465,23,411,4,0,,,machine
465,23,412,4,0,,,machine
465,23,416,4,0,,,machine
465,23,317,4,0,,,machine
465,23,182,4,0,,,machine
465,23,168,4,0,,,machine
465,23,164,4,0,,,machine
465,23,282,1,28,,,level-up
465,23,202,1,32,,,level-up
465,23,21,1,40,,,level-up
465,23,321,1,44,,,level-up
465,23,438,1,48,,,level-up
465,23,275,1,52,,,level-up
465,23,580,1,56,,,level-up
465,23,14,4,0,,,machine
465,23,15,4,0,,,machine
465,23,63,4,0,,,machine
465,23,70,4,0,,,machine
465,23,76,4,0,,,machine
465,23,89,4,0,,,machine
465,23,104,4,0,,,machine
465,23,115,4,0,,,machine
465,23,148,4,0,,,machine
465,23,156,4,0,,,machine
465,23,157,4,0,,,machine
465,20,707,4,0,,,machine
465,20,693,4,0,,,machine
465,20,669,4,0,,,machine
465,20,580,4,0,,,machine
465,20,133,4,0,,,machine
465,20,34,4,0,,,machine
465,20,803,3,0,,,tutor
465,20,173,4,0,,,machine
465,20,438,4,0,,,machine
465,20,437,4,0,,,machine
465,20,402,4,0,,,machine
465,20,384,4,0,,,machine
465,20,496,4,0,,,machine
465,18,267,4,0,,,machine
465,18,237,4,0,,,machine
465,18,611,4,0,,,machine
465,18,590,4,0,,,machine
465,18,218,4,0,,,machine
465,18,216,4,0,,,machine
465,18,335,3,0,,,tutor
465,18,283,3,0,,,tutor
465,18,282,3,0,,,tutor
465,18,235,3,0,,,tutor
465,18,220,3,0,,,tutor
465,18,202,3,0,,,tutor
465,18,351,3,0,,,tutor
465,18,173,3,0,,,tutor
465,18,378,1,49,,,level-up
465,18,20,3,0,,,tutor
465,18,388,3,0,,,tutor
465,18,402,3,0,,,tutor
465,18,707,3,0,,,tutor
465,18,92,4,0,,,machine
465,18,363,1,33,,,level-up
465,18,132,1,1,3.0,,level-up
465,16,290,4,0,,,machine
465,14,214,3,0,,,tutor
465,10,246,3,0,,,tutor
465,10,189,3,0,,,tutor
465,10,29,3,0,,,tutor
465,10,363,4,0,,,machine
465,10,445,4,0,,,machine
466,25,43,1,1,1.0,,level-up
466,25,98,1,1,3.0,,level-up
466,25,916,4,0,,,machine
466,25,885,4,0,,,machine
466,25,851,4,0,,,machine
466,25,707,4,0,,,machine
466,25,604,4,0,,,machine
466,25,598,4,0,,,machine
466,25,528,4,0,,,machine
466,25,527,4,0,,,machine
466,25,521,4,0,,,machine
466,25,86,4,0,,,machine
466,25,85,4,0,,,machine
466,25,67,4,0,,,machine
466,25,63,4,0,,,machine
466,25,53,4,0,,,machine
466,25,38,4,0,,,machine
466,25,36,4,0,,,machine
466,25,34,4,0,,,machine
466,25,9,4,0,,,machine
466,25,8,4,0,,,machine
466,25,7,4,0,,,machine
466,25,364,2,0,,,egg
466,25,359,2,0,,,egg
466,25,266,2,0,,,egg
466,25,264,2,0,,,egg
466,25,238,2,0,,,egg
466,25,223,2,0,,,egg
466,25,416,1,64,,,level-up
466,25,87,1,58,,,level-up
466,25,113,1,52,,,level-up
466,25,85,1,46,,,level-up
466,25,67,1,40,,,level-up
466,25,435,1,34,,,level-up
466,25,9,1,28,,,level-up
466,25,103,1,24,,,level-up
466,25,86,1,20,,,level-up
466,25,351,1,16,,,level-up
466,25,129,1,12,,,level-up
466,25,268,1,1,4.0,,level-up
466,25,87,4,0,,,machine
466,25,89,4,0,,,machine
466,25,91,4,0,,,machine
466,25,94,4,0,,,machine
466,25,490,4,0,,,machine
466,25,486,4,0,,,machine
466,25,451,4,0,,,machine
466,25,416,4,0,,,machine
466,25,411,4,0,,,machine
466,25,374,4,0,,,machine
466,25,339,4,0,,,machine
466,25,319,4,0,,,machine
466,25,317,4,0,,,machine
466,25,311,4,0,,,machine
466,25,282,4,0,,,machine
466,25,280,4,0,,,machine
466,25,270,4,0,,,machine
466,25,269,4,0,,,machine
466,25,523,4,0,,,machine
466,25,268,4,0,,,machine
466,25,263,4,0,,,machine
466,25,253,4,0,,,machine
466,25,240,4,0,,,machine
466,25,214,4,0,,,machine
466,25,203,4,0,,,machine
466,25,182,4,0,,,machine
466,25,168,4,0,,,machine
466,25,164,4,0,,,machine
466,25,157,4,0,,,machine
466,25,156,4,0,,,machine
466,25,129,4,0,,,machine
466,25,118,4,0,,,machine
466,25,115,4,0,,,machine
466,25,113,4,0,,,machine
466,25,264,4,0,,,machine
466,25,84,1,1,2.0,,level-up
466,24,209,1,11,,20.0,level-up
466,23,70,4,0,,,machine
466,23,104,4,0,,,machine
466,23,207,4,0,,,machine
466,23,213,4,0,,,machine
466,23,148,4,0,,,machine
466,23,231,4,0,,,machine
466,23,528,1,1,5.0,,level-up
466,23,259,4,0,,,machine
466,23,249,4,0,,,machine
466,23,351,4,0,,,machine
466,23,431,4,0,,,machine
466,20,663,4,0,,,machine
466,20,496,4,0,,,machine
466,20,804,3,0,,,tutor
466,20,5,4,0,,,machine
466,20,173,4,0,,,machine
466,20,103,4,0,,,machine
466,20,25,4,0,,,machine
466,18,707,3,0,,,tutor
466,18,530,3,0,,,tutor
466,18,527,3,0,,,tutor
466,18,393,3,0,,,tutor
466,18,343,3,0,,,tutor
466,18,324,3,0,,,tutor
466,18,270,3,0,,,tutor
466,18,264,3,0,,,tutor
466,18,231,3,0,,,tutor
466,18,173,3,0,,,tutor
466,18,351,3,0,,,tutor
466,18,92,4,0,,,machine
466,18,237,4,0,,,machine
466,18,218,4,0,,,machine
466,18,216,4,0,,,machine
466,18,67,3,0,,,tutor
466,18,9,3,0,,,tutor
466,18,7,3,0,,,tutor
466,18,7,1,1,3.0,,level-up
466,18,569,1,1,2.0,,level-up
466,18,486,1,22,,,level-up
466,18,604,1,1,1.0,,level-up
466,18,8,3,0,,,tutor
466,18,590,4,0,,,machine
466,16,612,4,0,,,machine
466,16,290,4,0,,,machine
466,14,214,3,0,,,tutor
466,10,29,3,0,,,tutor
466,10,129,3,0,,,tutor
466,10,189,3,0,,,tutor
466,10,445,4,0,,,machine
466,10,363,4,0,,,machine
467,25,7,4,0,,,machine
467,25,562,2,0,,,egg
467,25,266,2,0,,,egg
467,25,264,2,0,,,egg
467,25,238,2,0,,,egg
467,25,223,2,0,,,egg
467,25,187,2,0,,,egg
467,25,183,2,0,,,egg
467,25,63,1,64,,,level-up
467,25,126,1,58,,,level-up
467,25,241,1,52,,,level-up
467,25,53,1,46,,,level-up
467,25,67,1,40,,,level-up
467,25,436,1,34,,,level-up
467,25,7,1,28,,,level-up
467,25,184,1,24,,,level-up
467,25,109,1,20,,,level-up
467,25,172,1,16,,,level-up
467,25,499,1,12,,,level-up
467,25,123,1,1,4.0,,level-up
467,25,108,1,1,3.0,,level-up
467,25,52,1,1,2.0,,level-up
467,25,43,1,1,1.0,,level-up
467,25,9,4,0,,,machine
467,25,34,4,0,,,machine
467,25,36,4,0,,,machine
467,25,38,4,0,,,machine
467,25,280,4,0,,,machine
467,25,270,4,0,,,machine
467,25,269,4,0,,,machine
467,25,264,4,0,,,machine
467,25,263,4,0,,,machine
467,25,261,4,0,,,machine
467,25,257,4,0,,,machine
467,25,253,4,0,,,machine
467,25,241,4,0,,,machine
467,25,214,4,0,,,machine
467,25,203,4,0,,,machine
467,25,184,4,0,,,machine
467,25,182,4,0,,,machine
467,25,174,4,0,,,machine
467,25,168,4,0,,,machine
467,25,157,4,0,,,machine
467,25,156,4,0,,,machine
467,25,126,4,0,,,machine
467,25,118,4,0,,,machine
467,25,109,4,0,,,machine
467,25,94,4,0,,,machine
467,25,89,4,0,,,machine
467,25,85,4,0,,,machine
467,25,83,4,0,,,machine
467,25,76,4,0,,,machine
467,25,67,4,0,,,machine
467,25,63,4,0,,,machine
467,25,53,4,0,,,machine
467,25,46,4,0,,,machine
467,25,164,4,0,,,machine
467,25,282,4,0,,,machine
467,25,304,4,0,,,machine
467,25,315,4,0,,,machine
467,25,311,4,0,,,machine
467,25,915,4,0,,,machine
467,25,851,4,0,,,machine
467,25,815,4,0,,,machine
467,25,807,4,0,,,machine
467,25,707,4,0,,,machine
467,25,535,4,0,,,machine
467,25,523,4,0,,,machine
467,25,491,4,0,,,machine
467,25,490,4,0,,,machine
467,25,488,4,0,,,machine
467,25,416,4,0,,,machine
467,25,411,4,0,,,machine
467,25,398,4,0,,,machine
467,25,394,4,0,,,machine
467,25,374,4,0,,,machine
467,25,317,4,0,,,machine
467,24,139,1,18,,28.0,level-up
467,24,33,1,6,,15.0,level-up
467,23,213,4,0,,,machine
467,23,231,4,0,,,machine
467,23,249,4,0,,,machine
467,23,259,4,0,,,machine
467,23,207,4,0,,,machine
467,23,431,4,0,,,machine
467,23,70,4,0,,,machine
467,23,104,4,0,,,machine
467,20,116,4,0,,,machine
467,20,103,4,0,,,machine
467,20,25,4,0,,,machine
467,20,5,4,0,,,machine
467,20,815,3,0,,,tutor
467,20,807,3,0,,,tutor
467,20,173,4,0,,,machine
467,20,384,4,0,,,machine
467,20,496,4,0,,,machine
467,20,595,4,0,,,machine
467,18,92,4,0,,,machine
467,18,707,3,0,,,tutor
467,18,530,3,0,,,tutor
467,18,343,3,0,,,tutor
467,18,270,3,0,,,tutor
467,18,264,3,0,,,tutor
467,18,237,4,0,,,machine
467,18,218,4,0,,,machine
467,18,216,4,0,,,machine
467,18,257,3,0,,,tutor
467,18,231,3,0,,,tutor
467,18,173,3,0,,,tutor
467,18,9,1,1,1.0,,level-up
467,18,67,3,0,,,tutor
467,18,9,3,0,,,tutor
467,18,7,3,0,,,tutor
467,18,481,1,22,,,level-up
467,18,83,1,15,,,level-up
467,18,185,1,12,,,level-up
467,18,590,4,0,,,machine
467,16,290,4,0,,,machine
467,16,510,4,0,,,machine
467,16,612,4,0,,,machine
467,14,214,3,0,,,tutor
467,10,189,3,0,,,tutor
467,10,29,3,0,,,tutor
467,10,445,4,0,,,machine
467,10,363,4,0,,,machine
468,24,33,1,1,,10.0,level-up
468,24,584,1,6,,15.0,level-up
468,24,577,1,11,,20.0,level-up
468,24,314,1,11,,20.0,level-up
468,24,347,1,18,,28.0,level-up
468,24,608,1,25,,35.0,level-up
468,24,403,1,25,,35.0,level-up
468,24,326,1,34,,45.0,level-up
468,24,585,1,43,,54.0,level-up
468,23,495,1,1,1.0,,level-up
468,23,246,1,1,3.0,,level-up
468,23,226,1,1,5.0,,level-up
468,23,204,1,1,6.0,,level-up
468,23,38,1,1,7.0,,level-up
468,23,245,1,1,8.0,,level-up
468,23,266,1,1,10.0,,level-up
468,23,45,1,1,11.0,,level-up
468,23,387,1,1,12.0,,level-up
468,23,791,1,1,13.0,,level-up
468,23,396,1,1,4.0,,level-up
468,23,118,1,1,14.0,,level-up
468,23,1,1,1,15.0,,level-up
468,23,219,1,1,16.0,,level-up
468,23,143,1,1,17.0,,level-up
468,23,219,4,0,,,machine
468,23,240,4,0,,,machine
468,23,241,4,0,,,machine
468,23,244,4,0,,,machine
468,23,247,4,0,,,machine
468,23,249,4,0,,,machine
468,23,263,4,0,,,machine
468,23,264,4,0,,,machine
468,23,280,4,0,,,machine
468,23,214,4,0,,,machine
468,23,332,4,0,,,machine
468,23,352,4,0,,,machine
468,23,355,4,0,,,machine
468,23,365,4,0,,,machine
468,23,374,4,0,,,machine
468,23,409,4,0,,,machine
468,23,416,4,0,,,machine
468,23,417,4,0,,,machine
468,23,432,4,0,,,machine
468,23,447,4,0,,,machine
468,23,351,4,0,,,machine
468,23,526,4,0,,,machine
468,23,213,4,0,,,machine
468,23,207,4,0,,,machine
468,23,186,1,1,18.0,,level-up
468,23,161,1,1,19.0,,level-up
468,23,273,1,1,20.0,,level-up
468,23,281,1,1,21.0,,level-up
468,23,19,4,0,,,machine
468,23,53,4,0,,,machine
468,23,63,4,0,,,machine
468,23,76,4,0,,,machine
468,23,86,4,0,,,machine
468,23,211,4,0,,,machine
468,23,94,4,0,,,machine
468,23,113,4,0,,,machine
468,23,115,4,0,,,machine
468,23,126,4,0,,,machine
468,23,138,4,0,,,machine
468,23,148,4,0,,,machine
468,23,156,4,0,,,machine
468,23,164,4,0,,,machine
468,23,182,4,0,,,machine
468,23,203,4,0,,,machine
468,23,104,4,0,,,machine
468,23,605,4,0,,,machine
468,20,257,4,0,,,machine
468,20,253,4,0,,,machine
468,20,248,4,0,,,machine
468,20,227,4,0,,,machine
468,20,226,4,0,,,machine
468,20,204,4,0,,,machine
468,20,173,4,0,,,machine
